ActivePower
0.08636
0.07696
0.06884
0.06244
0.05804
0.05528
0.0536
0.05244
0.05136
0.05024
0.04924
0.04828
0.04744
0.04684
0.04656
0.0466
0.04712
0.048
0.04924
0.05076
0.05264
0.05564
0.06052
0.06824
0.0792
0.09196
0.10476
0.11568
0.12344
0.12856
0.132
0.13484
0.1378
0.14072
0.1432
0.14484
0.14532
0.14488
0.14376
0.14232
0.1408
0.13948
0.13852
0.13816
0.13864
0.14008
0.14264
0.14648
0.15152
0.15672
0.16076
0.16232
0.16048
0.15608
0.1502
0.144
0.13844
0.1336
0.12936
0.12568
0.12244
0.11964
0.1174
0.11568
0.11464
0.11424
0.1146
0.11568
0.1176
0.12032
0.12388
0.12816
0.13324
0.13892
0.14504
0.15148
0.15796
0.1638
0.16828
0.17064
0.1704
0.16832
0.16528
0.16232
0.16012
0.15844
0.15684
0.1548
0.15192
0.14788
0.14256
0.13568
0.1272
0.11748
0.10708
0.09656
