ActivePower
-2867
-2708
-2602.833
-575.4999
-156.1666
-142.1666
-159.6666
-157.3333
-1559
-2897.166
-4358.000
-1995.166
-1814
-1821.333
-1851.5
-1606.833
-2896.5
-2905.666
-1226.666
-255.8333
-262.9999
-252.0000
-244.0000
-259.1666
-242.6666
-236.8333
-256.8333
-246.6666
-241.8333
-220.8333
-221.5000
-238.0000
-218.6666
-215.0000
-218.1666
-215.6666
-250.6666
-189.8333
-352.3333
-483.8333
-491.3333
-288.9999
-161.8333
-171.4999
-181.6666
-177.5000
-163.0000
-183
-437.8333
-544.3333
-510.9999
-336.6666
-253.8333
-301.5
-315.5
-281.8333
-216.5000
-219.3333
-411.4999
-567
-222.8333
60.8333
138.166
109.999
75.8333
46.3333
94.3333
71.8333
41.0000
10.8333
11.6666
-224.3333
-213.6666
-219.1666
-229
-83.50000
-90.33333
-105.5000
-87.50000
-142.6666
-192.5
-326.1666
-121.1666
-127.8333
-128.8333
-112.4999
-175.4999
-151.0000
-146.3333
-155.8333
-170.8333
-319.5
-157.6666
-142
-113.8333
-170.3333
-70.16666
-46.83333
-51.66666
-56.66666
-68.33333
-273.8333
-400.1666
-431.1666
-450.5000
-417.8333
-404.3333
-426.1666
-177
-106.0000
-113.5000
-316.5
-410.0000
-464.4999
-442.0000
-426.3333
-459.6666
-458.8333
-269.6666
-206.3333
-161
-365.4999
-471.8333
-480.8333
-487.6666
-486
-500.6666
-517.8333
-422
-317.6666
-320.3333
-509.8333
-602.1666
-608.3333
-742.5
-885.3333
-849.1666
-845.1666
-656.0000
-543.8333
-580
-811.1666
-914.5000
-906.5
-903
-903.6666
-901.1666
-900.9999
-698.6666
-550.1666
-511.6666
-693.1666
-798.5000
-647.4999
-623.8333
-634
-646.4999
-630.3333
-444.3333
-338.9999
-379.1666
-516
-598.8333
-562.5000
-579.1666
-569.5
-574.0000
-581.6666
-396.5
-294.3333
-303.1666
-483.3333
-586.6666
-576.8333
-591.0000
-584.8333
-591.1666
-579.6666
-408.3333
-289.8333
-314.9999
-476.5
-573.6666
-576.8333
-577.9999
-589.8333
-697.1666
-707.8333
-514.1666
-418.5
-406.9999
-597.1666
-696.5
-699.5
-696.1666
-698.6666
-696.8333
-702
-512.8333
-413.3333
-418.3333
-623.3333
-705.6666
-699
-702
-698.9999
-696.6666
-699.3333
-411.4999
-319.5
-295.1666
-511.1666
-582.6666
-597.1666
-612.6666
-594.3333
-573.8333
-586.5
-399.5
-288.4999
-307.5
-489.6666
-586.5
-581.9999
-581.5000
-589.1666
-588.6666
-610.4999
-402.9999
-288.8333
-311.3333
-480.6666
-567.9999
-585
-589.3333
-575.1666
-587.0000
-623.5000
-383
-295.9999
-352.6666
-534
-633.8333
-640.1666
-734.6666
-748.1666
-738
-740.3333
-553.0000
-447.1666
-446.1666
-638
-743.5
-747.3333
-743.1666
-738.4999
-735.3333
-743.6666
-543.3333
-450.3333
-447.9999
-630.6666
-727
-731.8333
-730.1666
-738.3333
-681.3333
-594.1666
-400.5
-296.9999
-290.6666
-496.8333
-594.5000
-595.8333
-587.3333
-609
-600.3333
-591.1666
-410.5
-289.5
-303.3333
-485.4999
-586.3333
-569.8333
-570.8333
-608
-601.5
-589.6666
-398.5
-287.1666
-298.8333
-475.5000
-600.1666
-588.5000
-580.5000
-572.9999
-572.6666
-571.4999
-401.1666
-289
-280.6666
-298.1666
-299.8333
-425.3333
-417.5000
